MR_ID,smiles,AURKA
4302542,CCNc1nc(C)c(-c2ccnc(Nc3ccc(CNC(C)=O)cc3)n2)s1,7.79588001734408
4302654,CCNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCCCC4)c(C)c3)n2)s1,6.30102999566398
4302620,CCNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCOCC4)c(C)c3)n2)s1,7.2218487496163615
4302572,CCNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCOCC4)c(Cl)c3)n2)s1,6.92081875395237
4302580,CCNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCOCC4)c(OC)c3)n2)s1,7.602059991327961
4302614,CCNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCOCC4)c(C(N)=O)c3)n2)s1,7.2218487496163615
4302599,CCNc1nc(C)c(-c2ccnc(Nc3ccc(OC)c(C)c3)n2)s1,7.0
4302669,CCNc1nc(C)c(-c2ccnc(Nc3ccc(OC)cc3C)n2)s1,5.49485002168009
4302588,CCNc1nc(C)c(-c2ccnc(Nc3ccc(N4CC(C)OC(C)C4)cc3)n2)s1,7.30102999566398
4302603,CCNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCCCC4)cc3)n2)s1,7.096910013008058
4302605,CCNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)s1,6.69897000433602
4302508,CCNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)n2)s1,7.69897000433602
4302558,CCNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCN(Cc5ccccc5)CC4)cc3)n2)s1,7.30102999566398
4302480,CCNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)s1,7.07133375178437
4302610,CCNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCSCC4)cc3)n2)s1,6.92081875395237
4302512,CCNc1nc(C)c(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)s1,7.397940008672039
4302492,CCNc1nc(C)c(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)s1,7.2218487496163615
4302523,CCNc1nc(C)c(-c2ccnc(Nc3ccc(S(=O)(=O)NCCO)cc3)n2)s1,6.602059991327961
4302497,CCNc1nc(C)c(-c2ccnc(Nc3ccc(S(=O)(=O)NCCOC)cc3)n2)s1,6.92081875395237
4302664,CCNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCOCC4)cc3C)n2)s1,5.600326278518961
4302595,CCNc1nc(C)c(-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)s1,6.69897000433602
4302593,CCNc1nc(C)c(-c2ccnc(Nc3ccc4c(c3)OCO4)n2)s1,6.79588001734408
893981,CCNc1nc(C)c(-c2ccnc(Nc3cccc(Br)c3)n2)s1,7.69897000433602
4302555,CCNc1nc(C)c(-c2ccnc(Nc3cccc(CC(=O)OCCOC)c3)n2)s1,7.79588001734408
4302486,CCNc1nc(C)c(-c2ccnc(Nc3cccc(CNS(=O)(=O)C(F)(F)F)c3)n2)s1,5.69897000433602
4302483,CCNc1nc(C)c(-c2ccnc(Nc3cccc(CNS(C)(=O)=O)c3)n2)s1,7.52287874528034
4302536,CCNc1nc(C)c(-c2ccnc(Nc3cccc(S(=O)(=O)NC(C)(C)CO)c3)n2)s1,7.602059991327961
4302527,CCNc1nc(C)c(-c2ccnc(Nc3cccc(S(=O)(=O)NC(C)C)c3)n2)s1,6.0
4302545,CCNc1nc(C)c(-c2ccnc(Nc3cccc(S(=O)(=O)NC)c3)n2)s1,7.2218487496163615
4302559,CCNc1nc(C)c(-c2ccnc(Nc3cccc(S(=O)(=O)NCC)c3)n2)s1,7.30102999566398
4302503,CCNc1nc(C)c(-c2ccnc(Nc3cccc(S(=O)(=O)NCCOC)c3)n2)s1,6.79588001734408
4302532,CCNc1nc(C)c(-c2ccnc(Nc3cccc(S(=O)(=O)NCc4ccccc4)c3)n2)s1,6.397940008672039
4302601,CCOC(=O)N1CCN(c2ccc(Nc3nccc(-c4sc(C)nc4C)n3)cc2)CC1,7.0
4349360,CCOC(=O)N=S(C)(=O)c1ccc2cc1NCCCCNc1nc(ncc1Br)N2,7.42239072089924
4349361,CCOC(=O)N=S(C)(=O)c1ccc2cc1NCCCCNc1nc(ncc1I)N2,7.508638306165731
4342351,CCOC(=O)c1[nH]c(C)c(-c2ccnc(Nc3ccc(N4CCOCC4)c(Cl)c3)n2)c1C,5.5185573714977005
4342359,CCOC(=O)c1[nH]c(C)c(-c2ccnc(Nc3ccc(N4CCOCC4)c(OC)c3)n2)c1C,7.0409586076789115
4342348,CCOC(=O)c1[nH]c(C)c(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1C,6.57675412606319
4342326,CCOC(=O)c1[nH]c(C)c(-c2ccnc(Nc3ccc(I)cc3)n2)c1-c1ccccc1,5.0
4342328,CCOC(=O)c1[nH]c(C)c(-c2ccnc(Nc3ccc(O)c([N+](=O)[O-])c3)n2)c1-c1ccccc1,6.1475200063631394
4342323,CCOC(=O)c1[nH]c(C)c(-c2ccnc(Nc3ccc(O)cc3)n2)c1-c1ccccc1,5.91757369913923
4342327,CCOC(=O)c1[nH]c(C)c(-c2ccnc(Nc3ccc(C(F)(F)F)cc3)n2)c1-c1ccccc1,5.0
4342329,CCOC(=O)c1[nH]c(C)c(-c2ccnc(Nc3ccc(N(C)C)cc3)n2)c1-c1ccccc1,6.109578981199089
4342325,CCOC(=O)c1[nH]c(C)c(-c2ccnc(Nc3cccc(F)c3)n2)c1-c1ccccc1,5.0
4361765,CCOC(=O)c1ccc(Nc2ncc(Br)s2)cc1,5.24412514432751
4361779,CCOC(=O)c1cccc(Nc2ncc(Br)s2)c1,5.64781748188864
4335466,CCOC(=O)c1cncc(-c2cnc3[nH]nc(-c4nc5c(COC)cccc5[nH]4)c3c2)c1,4.0
4346059,CCOCCOCCOc1nc(Nc2cc[nH]n2)cc2ccccc12,6.08512818245995
4310961,CCOc1ccc(Nc2nccc(-c3c[nH]c4ncccc34)n2)cc1,7.075720713938121
4352793,CCOc1ccc(-c2ccnc(Nc3cccc(O)c3)n2)cc1,6.15490195998574
4271123,CC[C@@H](N)C(=O)Nc1nc(C)c(-c2ccnc(Nc3cccc([N+](=O)[O-])c3)n2)s1,5.55284196865778
4299678,CC[C@H]1CNCCCN1S(=O)(=O)c1cccc2cncc(C)c12,6.32513885926219
4302659,CCc1cc(-c2nc(C)c(-c3ccnc(Nc4ccc(CNC(C)=O)cc4)n3)s2)ccn1,7.2218487496163615
4302658,CCc1cc(-c2nc(C)c(-c3ccnc(Nc4ccc(S(=O)(=O)NCCO)cc4)n3)s2)ccn1,7.2218487496163615
4302660,CCc1cc(-c2nc(C)c(-c3ccnc(Nc4cccc(CNC(C)=O)c4)n3)s2)ccn1,6.49485002168009
4336571,CCc1ccc(C(=O)Nc2ncc(Nc3ncnc4cc(OCCCN5CCOCC5)c(OC)cc34)cn2)cc1,7.07058107428571
4291706,CCc1cccc(CC)c1NC(=O)N1Cc2[nH]nc(NC(=O)c3ccc(C(C)(C)C)cc3)c2C1,7.0
4291702,CCc1cccc(CC)c1NC(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1,7.5686362358410095
4310954,CCc1ccccc1Nc1nccc(-c2c[nH]c3ncccc23)n1,6.4023048140744905
4299667,CCc1cncc2cccc(S(=O)(=O)N3CCCNC[C@@H]3C)c12,5.58670023591875
4310915,CN(C)CC(O)Cn1cc(-c2ccnc(N[C@H]3CC[C@H](O)CC3)n2)c2cccnc21,4.0
4351588,Cc1cc2c(F)c(Oc3ncnc(N)c3/C=N/OCCCN(C)C)ccc2[nH]1,4.47069800221202
4335530,CN(C)CCN(C)C(=O)c1cccc2[nH]c(-c3n[nH]c4ncc(-c5cncc6ccccc56)cc34)nc12,4.91793306571489
4361769,CN(C)CCNC(=O)c1ccc(Nc2ncc(Br)s2)cc1,5.279840696594039
4346705,CN(C)CCNc1ccc(Nc2nccc(C(=O)NC3CC4CCC3(C)C4(C)C)n2)cc1,7.05551732784983
4360576,CN(C)CCOC(=O)c1ccc(Nc2ncc3cnn(C4CCCCC4)c3n2)cc1,6.19997064075587
4310920,Cc1cc(OCCN(C)C)ccc1Nc1nccc(-c2c[nH]c3ncccc23)n1,5.0
4310967,Cc1cc(CCN(C)C)ccc1Nc1nccc(-c2c[nH]c3ncccc23)n1,6.33198702835817
4310975,CN(C)CCc1ccc(Nc2nccc(-c3c[nH]c4ncccc34)n2)c(Cl)c1,6.04177068581162
4310925,CN(C)CCc1ccc(Nc2nccc(-c3c[nH]c4ncccc34)n2)cc1,6.590066876668709
4310909,CN(C)CCn1cc(-c2ccnc(NC3CCCCC3)n2)c2cccnc21,4.0
4310913,CN(C)CCn1cc(-c2ccnc(N[C@H]3CC[C@H](O)CC3)n2)c2cccnc21,4.0
4342332,Cc1[nH]c(CN(C)C)c(C)c1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1,6.991399828238079
4352811,CN(C)Cc1cccc(-c2ccnc(Nc3ccc(O)cc3)n2)c1,6.0
4352812,CN(C)Cc1cccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,6.397940008672039
4352810,CN(C)Cc1cccc(-c2ccnc(Nc3cccc(O)c3)n2)c1,5.82390874094432
4335487,CN(C)Cc1cncc(-c2cnc3[nH]nc(-c4nc5cc(N6CCN(C)CC6)ccc5[nH]4)c3c2)c1,6.55129368009492
4335551,CN(C)c1ccc(NC(=O)c2cccc3nc(-c4n[nH]c5ncc(-c6cncc7ccccc67)cc45)[nH]c23)cc1,6.811915626285058
4324079,CN(C)c1ccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)cc1,6.54975089168064
4310959,CN(C)c1ccc(Nc2nccc(-c3c[nH]c4ncccc34)n2)cc1,6.950781977329822
4302571,Cc1nc(CO)sc1-c1ccnc(Nc2ccc(N(C)C)cc2)n1,7.0
4302652,Cc1nc(N(C)C)sc1-c1ccnc(N)n1,5.79588001734408
4302568,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4sc(N(C)Cc5ccccc5)nc4C)n3)cc2)CC1,6.69897000433602
4352779,CN(c1cccc(-c2ccnc(Nc3ccc(O)cc3)n2)c1)S(C)(=O)=O,6.85387196432176
4352778,CN(c1cccc(-c2ccnc(Nc3cccc(O)c3)n2)c1)S(C)(=O)=O,6.92081875395237
4352813,CN(c1cccc(-c2ccnc(Nc3cccc([N+](=O)[O-])c3)n2)c1)S(C)(=O)=O,6.5686362358410095
4302633,Cc1nc(N(C)c2cc(Cl)cc(Cl)c2)sc1-c1ccnc(Nc2ccc(N3CCOCC3)c(Cl)c2)n1,7.0
4302585,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4sc(N(C)c5cccnc5)nc4C)n3)cc2)CC1,7.52287874528034
4302628,Cc1nc(N(C)c2cc(Cl)cc(Cl)c2)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,7.30102999566398
4302629,Cc1nc(N(C)c2ccc(Cl)cc2)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,6.69897000433602
4302583,Cc1nc(N(C)c2cccnc2)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,6.50886438348022
4302630,CC(=O)NCc1cccc(Nc2nccc(-c3sc(N(C)c4cc(Cl)cc(Cl)c4)nc3C)n2)c1,5.600326278518961
4318316,CN1CCC(N(Cc2ccc(Nc3ncc4cnn(C5CCCCC5)c4n3)cc2)C(=O)OC(C)(C)C)CC1,6.79588001734408
4352355,CN1CCC(NC(=O)c2sc3ncc(C#N)c4c3c2[nH]c(=O)n4-c2c(Cl)ccc3c2OCO3)CC1,4.87614835903291
4318378,CN1CCC(NCc2ccc(Nc3ncc4cnn([C@H]5CC6CCC5C6)c4n3)cc2)CC1,6.20065945054642
4318322,CN1CCC(NCc2ccc(N(C(=O)OC(C)(C)C)c3ncc4cnn([C@H]5C[C@@H]6CC[C@@H]5C6)c4n3)cc2)CC1,5.2006594505464205
4310901,CN1CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CC1,5.64723880827617
4318336,CN1CCN(C(=O)c2ccc(Nc3ncc4cnn(C5CCCCC5)c4n3)cc2)CC1,6.30102999566398
4318311,CN1CCN(C(=O)c2ccc(Nc3ncc4cnn([C@@H]5C[C@@H]6CC[C@@H]5C6)c4n3)cc2)CC1,7.0
4335527,CN1CCN(C(=O)c2cccc3[nH]c(-c4n[nH]c5ncc(-c6cncc7ccccc67)cc45)nc23)CC1,4.96417017474717
4346698,Cc1cc(Nc2ccc(-c3nc(NC(=S)C4CC4)n[nH]3)c(N3CCN(C)CC3)c2)c[nH]1,7.7212463990471685
4361738,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,9.22184874961636
4270681,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,9.22184874961636
4318300,CN1CCN(c2ccc(Nc3ncc4c(n3)N(C3CCCCC3)C(=O)C4)cc2)CC1,5.79588001734408
4318375,CN1CCN(c2ccc(Nc3ncc4[nH]c(=O)n(C5CCCCC5)c4n3)cc2Cl)CC1,5.2006594505464205
4318299,CN1CCN(c2ccc(Nc3ncc4[nH]c(=O)n([C@H]5C[C@@H]6CC[C@@H]5C6)c4n3)cc2)CC1,5.79588001734408
4318302,CN1CCN(c2ccc(Nc3ncc4c(=O)[nH]n(C5CCCC5)c4n3)cc2)CC1,5.09691001300806
4318340,CN1CCN(c2ccc(Nc3ncc4cnn(C5CCCC5)c4n3)cc2)CC1,6.79588001734408
4318337,CN1CCN(c2ccc(Nc3ncc4cnn(C5CCCCC5)c4n3)cc2)CC1,6.92081875395237
4318352,CN1CCN(c2ccc(Nc3ncc4cnn(C5CCCCC5)c4n3)cc2Cl)CC1,6.79588001734408
4318364,CN1CCN(c2ccc(Nc3ncc4cnn(C5CCOCC5)c4n3)cc2)CC1,6.30102999566398
4318350,CN1CCN(c2ccc(Nc3ncc4cnn([C@@H]5C[C@@H]6CC[C@@H]5C6)c4n3)cc2)CC1,6.397940008672039
4318360,CN1CCN(c2ccc(Nc3ncc4cnn([C@H]5C[C@@H]6CC[C@@H]5C6)c4n3)cc2)CC1,7.0
4318348,CN1CCN(c2ccc(Nc3ncc4cnn(-c5ccccc5)c4n3)cc2)CC1,7.096910013008058
4324097,CN1CCN(c2ccc(Nc3nccc(-c4c[nH]c5ccccc45)n3)cc2)CC1,6.36251027048749
4264623,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4c3CN(C(=O)Cc3ccccc3)C4)cc2)CC1,6.86191813516461
4291707,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4c3CN(C(=O)Cc3cccs3)C4)cc2)CC1,7.420076644802481
4336688,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4c3CN(C(=O)[C@H](F)c3ccccc3)C4)cc2)CC1,8.04575749056067
4336689,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4c3CN(C(=O)[C@H](O)c3ccccc3)C4)cc2)CC1,8.221848749616361
4291708,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4c3CN(C(=O)c3ccco3)C4)cc2)CC1,6.79588001734408
4335534,CN1CCN(c2ccc3[nH]c(-c4n[nH]c5ncc(Br)cc45)nc3c2)CC1,6.0
4335488,CN1CCN(c2ccc3[nH]c(-c4n[nH]c5ncc(-c6cccnc6)cc45)nc3c2)CC1,6.64801054456437
4335486,CN1CCN(c2ccc3[nH]c(-c4n[nH]c5ncc(-c6cncc(CN7CCCC7)c6)cc45)nc3c2)CC1,6.35154240571748
4335483,CN1CCN(c2ccc3[nH]c(-c4n[nH]c5ncc(-c6cncc(CN7CCOCC7)c6)cc45)nc3c2)CC1,7.05898575629443
4335535,CN1CCN(c2ccc3[nH]c(-c4n[nH]c5ncc(-c6cncc7ccccc67)cc45)nc3c2)CC1,6.0
4352356,CN1CCN(CCc2ccc(NC(=O)c3sc4ncc(C#N)c5c4c3[nH]c(=O)n5-c3c(Cl)ccc4c3OCO4)cc2)CC1,5.0
4310972,Cc1cc(CCN2CCN(C)CC2)ccc1Nc1nccc(-c2c[nH]c3ncccc23)n1,6.04812844287164
4310976,CN1CCN(CCc2ccc(Nc3nccc(-c4c[nH]c5ncccc45)n3)c(Cl)c2)CC1,6.104909103065599
4310946,CN1CCN(CCc2ccc(Nc3nccc(-c4c[nH]c5ncccc45)n3)cc2)CC1,6.70553377383841
4361799,CN1CCN(Cc2ccc(Nc3ncc(C#N)s3)nc2)CC1,5.420216403383192
4318355,CN1CCN(Cc2ccc(Nc3ncc4cnn(C5CCCCC5)c4n3)cc2)CC1,6.30102999566398
4318293,CN1CCN(Cc2ccc(Nc3ncc4cnn(C5CCOCC5)c4n3)cc2)CC1,5.903089986991942
4318289,CN1CCN(Cc2ccc(Nc3ncc4cnn([C@@H]5C[C@@H]6CC[C@@H]5C6)c4n3)cc2)CC1,6.602059991327961
4318331,CN1CCN(Cc2ccc(Nc3ncc4cnn([C@H]5C[C@@H]6CC[C@@H]5C6)c4n3)cc2)CC1,6.49485002168009
4318325,CN1CCN(Cc2ccc(N(C(=O)OC(C)(C)C)c3ncc4cnn([C@H]5C[C@@H]6CC[C@@H]5C6)c4n3)cc2)CC1,5.2006594505464205
4361798,CNC(=O)N1CCN(Cc2ccc(Nc3ncc(C#N)s3)nc2)CC1,6.05551732784983
4361737,CNC(=O)c1ccc(Nc2ncc(Br)s2)cc1,6.56520814614329
4361782,CNC(=O)c1cccc(Nc2ncc(Br)s2)c1,6.130768280269018
4310919,CNCCOc1ccc(Nc2nccc(-c3c[nH]c4ncccc34)n2)c(C)c1,5.0
4310917,CNCC[C@H]1CC[C@H](Nc2nccc(-c3c[nH]c4ncccc34)n2)CC1,5.99697052944638
4310966,CNCCc1ccc(Nc2nccc(-c3c[nH]c4ncccc34)n2)c(C)c1,6.499626285646629
4310974,CNCCc1ccc(Nc2nccc(-c3c[nH]c4ncccc34)n2)c(Cl)c1,6.389872386924
4310949,CNCCc1ccc(Nc2nccc(-c3c[nH]c4ncccc34)n2)cc1,6.73992861201492
4310912,CNCCn1cc(-c2ccnc(N[C@H]3CC[C@H](O)CC3)n2)c2cccnc21,4.0
4335501,CNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc(OC(F)(F)F)ccc5[nH]4)c3c2)c1,6.0
4335480,CNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc(N6CCN(C)CC6)ccc5[nH]4)c3c2)c1,6.76120143728608
4335502,CNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc6c(cc5[nH]4)OC(F)(F)O6)c3c2)c1,5.0
4335506,CNCc1cncc(-c2cnc3[nH]nc(-c4nc5ccc(OC)cc5[nH]4)c3c2)c1,6.690156995283929
4335564,CNCc1cncc(-c2cnc3[nH]nc(-c4nc5c(COC)cccc5[nH]4)c3c2)c1C,5.75745857170162
4302531,CNS(=O)(=O)c1cccc(Nc2nccc(-c3sc(C)nc3C)n2)c1,5.89962945488244
4302517,CNS(=O)(=O)c1cccc(Nc2nccc(-c3sc(N)nc3C)n2)c1,7.096910013008058
66,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6.52287874528034
4342337,CNc1ccc(Nc2nccc(-c3c(C)[nH]c(C#N)c3C)n2)cc1C(F)(F)F,6.903089986991942
4302576,CNc1ccc(Nc2nccc(-c3sc(C)nc3C)n2)cc1C(F)(F)F,6.397940008672039
4302649,CNc1nc(C)c(-c2ccnc(N)n2)s1,6.397940008672039
4302556,CNc1nc(C)c(-c2ccnc(Nc3cc(CO)cc(CO)c3)n2)s1,7.30102999566398
4302516,CNc1nc(C)c(-c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)s1,8.39794000867204
4302589,CNc1nc(C)c(-c2ccnc(Nc3cc(OC)cc(OC)c3)n2)s1,7.2218487496163615
4302500,CNc1nc(C)c(-c2ccnc(Nc3ccc(C)c(Br)c3)n2)s1,7.69897000433602
4302495,CNc1nc(C)c(-c2ccnc(Nc3ccc(C)c(S(=O)(=O)N4CCOCC4)c3)n2)s1,5.979303657420889
4302597,CNc1nc(C)c(-c2ccnc(Nc3ccc(OC)c(C)c3)n2)s1,7.2218487496163615
4302645,CNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)s1,6.24742501084005
4302493,CNc1nc(C)c(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)s1,7.52287874528034
4302524,CNc1nc(C)c(-c2ccnc(Nc3ccc(S(=O)(=O)NCCO)cc3)n2)s1,6.49485002168009
4302498,CNc1nc(C)c(-c2ccnc(Nc3ccc(S(=O)(=O)NCCOC)cc3)n2)s1,8.30102999566398
4302548,CNc1nc(C)c(-c2ccnc(Nc3ccc(S(=O)(=O)NCc4ccccc4)cc3)n2)s1,5.600326278518961
4302636,CNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCOCC4)cc3C)n2)s1,5.397940008672039
4302510,CNc1nc(C)c(-c2ccnc(Nc3cccc(N4CCN(C(C)=O)CC4)c3)n2)s1,7.69897000433602
4302541,CNc1nc(C)c(-c2ccnc(Nc3cccc(N4CCNCC4)c3)n2)s1,6.69897000433602
4302518,CNc1nc(C)c(-c2ccnc(Nc3cccc(S(C)(=O)=O)c3)n2)s1,6.49485002168009
4302513,CNc1nc(C)c(-c2ccnc(Nc3cccc(S(N)(=O)=O)c3)n2)s1,7.397940008672039
4302509,CNc1nc(C)c(-c2ccnc(Nc3cccc(S(=O)(=O)NC(C)=O)c3)n2)s1,5.79588001734408
4302515,CNc1nc(C)c(-c2ccnc(Nc3cccc(S(=O)(=O)NC)c3)n2)s1,7.096910013008058
4302529,CNc1nc(C)c(-c2ccnc(Nc3cccc(S(=O)(=O)NCCO)c3)n2)s1,7.397940008672039
4302504,CNc1nc(C)c(-c2ccnc(Nc3cccc(S(=O)(=O)NCCOC)c3)n2)s1,7.69897000433602
4302626,CNc1nc(C)c(-c2ccnc(Nc3cccc(S(=O)(=O)Nc4cccc(OC)c4)c3)n2)s1,7.92081875395237
4360439,CNc1nc(NCCc2ccccc2OC)nc(Nc2ccc3ncccc3c2)n1,5.29242982390206
4307726,CNc1ncnc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)c2)n1,4.60205999132796
4344426,COC(=O)CCc1cnc(Nc2ncnc3cc(OC)c(OC)cc23)s1,6.00436480540245
4344156,COC(=O)[C@H](CC(=O)NCc1cn(CCCCc2ccccn2)c2ccc(Oc3ccc(O)cc3)cc12)NC(C)=O,4.43179827593301
4335495,COC(=O)c1ccc2[nH]c(-c3n[nH]c4ncc(-c5cccnc5)cc34)nc2c1,4.0
4335497,COC(=O)c1cccc2[nH]c(-c3n[nH]c4ncc(-c5cccnc5)cc34)nc12,4.0
4335471,COC(=O)c1cccc2[nH]c(-c3n[nH]c4ncc(-c5cncc6ccccc56)cc34)nc12,4.0
4346703,COC12CCC(CC1NC(=O)c1ccnc(Nc3cccc(NCCCN4CCOCC4)c3)n1)C2(OC)OC,7.30102999566398
4338389,COC1CCN(C(=O)Nc2c[nH]nc2-c2nc3cc4c(cc3[nH]2)C(C)(C)C(=O)N4)CC1,7.95860731484177
4361767,COCC(C)NC(=O)c1ccc(Nc2ncc(Br)s2)cc1,6.481486060122111
4318368,COCCCC(=O)N1CCN(Cc2ccc(Nc3ncc4cnn(C5CCCCC5)c4n3)cc2)CC1,6.69897000433602
4360563,COCCCN(Cc1ccc(Nc2ncc3cnn(C4CCCCC4)c3n2)cc1)C(=O)OC(C)(C)C,6.19997064075587
4360568,COCCCN(Cc1ccc(Nc2ncc3cnn(C4CCOCC4)c3n2)cc1)C(=O)OC(C)(C)C,7.0
4360566,COCCCN(Cc1ccc(Nc2ncc3cnn([C@H]4C[C@@H]5CC[C@H]4C5)c3n2)cc1)C(=O)OC(C)(C)C,6.1001794975729
4318334,COCCCN1CCC(NC(=O)c2ccc(Nc3ncc4cnn(C5CCCCC5)c4n3)cc2)CC1,6.397940008672039
4318301,COCCCN1CCN(c2ccc(Nc3ncc4c(n3)N(C3CCCCC3)C(=O)C4)cc2)CC1,5.79588001734408
4318366,COCCCN1CCN(Cc2ccc(Nc3ncc4cnn(C5CCCCC5)c4n3)cc2)CC1,6.92081875395237
4318291,COCCCNC1CCN(Cc2ccc(Nc3ncc4cnn(C5CCCCC5)c4n3)cc2)CC1,6.49485002168009
4360567,COCCCNCc1ccc(Nc2ncc3cnn(C4CCOCC4)c3n2)cc1,5.4000078224159
4360565,COCCCNCc1ccc(Nc2ncc3cnn([C@H]4C[C@@H]5CC[C@H]4C5)c3n2)cc1,6.701146923590291
4360564,COCCCNCc1ccc(Nc2ncc3cnn([C@H]4C[C@@H]5CC[C@H]4C5)c3n2)cc1,6.600326278518961
4360560,COCCCNS(=O)(=O)c1ccc(Nc2ncc3cnn(C4CCCCC4)c3n2)cc1,7.20065945054642
